#한 행이 하나다. 여러 파일 여러 배열에 흩어져 있던 것을 모은 것.
#값은 소스에 적힌 글자 그대로다. 이름을 숫자로 바꾸지 않는다.
#id는 계약이다. 중간에 끼우지 말고 항상 맨 끝에 (content/README.md).
#\N은 그 배열에 이 번호가 없다는 뜻이다.
id	enum_name	label	kind	value	hit_max	cooldown	icon	icon_kind	star	attack_type	host_obj	summon_enemy	hero_type	hero_skill	summon_x	bullet_obj	bullet_icon	equip1	equip2	equip3	equip4	equip5	equip6	dmg_pct
231	NPC_ELFUNCLE_SKILL1	NPC_ELFUNCLE_SKILL1	CREWBULLET	2	1	0	34	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	34	0	0	0	0	0	0	100
232	NPC_ELFUNCLE_SKILL2	NPC_ELFUNCLE_SKILL2	CREWBULLET	2	1	0	35	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	35	0	0	0	0	0	0	300
233	NPC_ELFUNCLE_SKILL3	NPC_ELFUNCLE_SKILL3	HEROSKILL	2	0	0	9	ICONKIND_SKILL	GRADE_NORMAL	MAXX_SKILL_SPLIT	ROBIN	0	0	SKILL_ROBIN15	0	0	35	0	0	0	0	0	0	100
234	NPC_ELFAUNT_SKILL1	NPC_ELFAUNT_SKILL1	CREWBULLET	2	1	0	36	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	36	0	0	0	0	0	0	100
235	NPC_ELFAUNT_SKILL2	NPC_ELFAUNT_SKILL2	CREWBULLET	2	1	0	37	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	37	0	0	0	0	0	0	300
236	NPC_ELFAUNT_SKILL3	NPC_ELFAUNT_SKILL3	SUMMON	2	0	0	ENEMY_SLIME_PURPLE	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_SLIME_PURPLE	0	0	0	0	37	0	0	0	0	0	0	100
237	NPC_ELFMAN_SKILL1	NPC_ELFMAN_SKILL1	CREWBULLET	2	1	0	60	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	60	0	0	0	0	0	0	100
238	NPC_ELFMAN_SKILL2	NPC_ELFMAN_SKILL2	CREWBULLET	2	1	0	61	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	61	0	0	0	0	0	0	300
239	NPC_ELFMAN_SKILL3	NPC_ELFMAN_SKILL3	SUMMONHERO	0	0	0	5	ICONKIND_SKILL	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	0	MAXX	SKILL_MAXX7	160 * _2X	0	61	2	4	6	8	10	11	100
240	NPC_ELFWOMAN_SKILL1	NPC_ELFWOMAN_SKILL1	CREWBULLET	2	1	0	58	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	58	0	0	0	0	0	0	100
241	NPC_ELFWOMAN_SKILL2	NPC_ELFWOMAN_SKILL2	CREWBULLET	2	1	0	59	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	59	0	0	0	0	0	0	300
242	NPC_ELFWOMAN_SKILL3	NPC_ELFWOMAN_SKILL3	SUMMON	2	0	0	ENEMY_FLAME_GREEN	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_FLAME_GREEN	0	0	0	0	59	0	0	0	0	0	0	100
243	NPC_ELFBOY_SKILL1	NPC_ELFBOY_SKILL1	CREWBULLET	2	1	0	28	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	28	0	0	0	0	0	0	100
244	NPC_ELFBOY_SKILL2	NPC_ELFBOY_SKILL2	CREWBULLET	2	1	0	29	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	29	0	0	0	0	0	0	300
245	NPC_ELFBOY_SKILL3	NPC_ELFBOY_SKILL3	HEROSKILL	2	0	0	35	ICONKIND_SKILL	GRADE_NORMAL	MAXX_SKILL_SPLIT	ROBIN	0	0	SKILL_ROBIN13	0	0	29	0	0	0	0	0	0	100
246	NPC_ELFGIRL_SKILL1	NPC_ELFGIRL_SKILL1	CREWBULLET	2	1	0	30	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	30	0	0	0	0	0	0	100
247	NPC_ELFGIRL_SKILL2	NPC_ELFGIRL_SKILL2	CREWBULLET	2	1	0	31	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	31	0	0	0	0	0	0	300
248	NPC_ELFGIRL_SKILL3	NPC_ELFGIRL_SKILL3	SUMMON	2	0	0	ENEMY_FAIRY_BLUE	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_FAIRY_BLUE	0	0	0	0	31	0	0	0	0	0	0	100
249	NPC_ELFDARK_SKILL1	NPC_ELFDARK_SKILL1	CREWBULLET	2	1	0	96	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	96	0	0	0	0	0	0	100
250	NPC_ELFDARK_SKILL2	NPC_ELFDARK_SKILL2	CREWBULLET	2	1	0	97	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	97	0	0	0	0	0	0	300
251	NPC_ELFDARK_SKILL3	NPC_ELFDARK_SKILL3	HEROSKILL	2	0	0	1	ICONKIND_SKILL	GRADE_NORMAL	MAXX_SKILL_SPLIT	ROBIN	0	0	SKILL_DIANA11	0	0	97	0	0	0	0	0	0	100
252	NPC_ELFMAGIC_SKILL1	NPC_ELFMAGIC_SKILL1	CREWBULLET	2	1	0	90	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	90	0	0	0	0	0	0	100
253	NPC_ELFMAGIC_SKILL2	NPC_ELFMAGIC_SKILL2	CREWBULLET	2	1	0	91	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	91	0	0	0	0	0	0	300
254	NPC_ELFMAGIC_SKILL3	NPC_ELFMAGIC_SKILL3	SUMMON	2	0	0	ENEMY_SALAMANDER_GOLD	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_SALAMANDER_GOLD	0	0	0	0	91	0	0	0	0	0	0	100
255	NPC_ELFDANCER_SKILL1	NPC_ELFDANCER_SKILL1	CREWBULLET	2	1	0	62	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	62	0	0	0	0	0	0	100
256	NPC_ELFDANCER_SKILL2	NPC_ELFDANCER_SKILL2	CREWBULLET	2	1	0	63	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	63	0	0	0	0	0	0	300
257	NPC_ELFDANCER_SKILL3	NPC_ELFDANCER_SKILL3	HEROSKILL	2	0	0	15	ICONKIND_SKILL	GRADE_NORMAL	MAXX_SKILL_SPLIT	ROBIN	0	0	SKILL_ROBIN12	0	0	63	0	0	0	0	0	0	100
258	NPC_OWL_SKILL1	NPC_OWL_SKILL1	CREWBULLET	2	1	0	40	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	40	0	0	0	0	0	0	100
259	NPC_OWL_SKILL2	NPC_OWL_SKILL2	CREWBULLET	2	1	0	41	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	41	0	0	0	0	0	0	300
260	NPC_OWL_SKILL3	NPC_OWL_SKILL3	SUMMON	2	0	0	ENEMY_ANGEL_PURPLE	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_ANGEL_PURPLE	0	0	0	0	41	0	0	0	0	0	0	100
261	NPC_LABETH_SKILL1	NPC_LABETH_SKILL1	CREWBULLET	2	1	0	131	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	131	0	0	0	0	0	0	100
262	NPC_LABETH_SKILL2	NPC_LABETH_SKILL2	CREWSUMMON	2	0	0	132	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	ENEMY	LABETH_MAGIC	0	0	0	0	132	0	0	0	0	0	0	300
263	NPC_LABETH_SKILL3	NPC_LABETH_SKILL3	CREWSUMMON	2	0	0	133	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	ENEMY	LABETH_LASER	0	0	0	0	133	0	0	0	0	0	0	100
264	NPC_ELKEIN_SKILL1	NPC_ELKEIN_SKILL1	CREWBULLET	2	1	0	128	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	128	0	0	0	0	0	0	100
265	NPC_ELKEIN_SKILL2	NPC_ELKEIN_SKILL2	CREWSUMMON	2	0	0	129	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	ENEMY	ELKEIN_JUMPATTACK	0	0	320	0	129	0	0	0	0	0	0	300
266	NPC_ELKEIN_SKILL3	NPC_ELKEIN_SKILL3	CREWSUMMON	2	0	0	130	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	ENEMY	ELKEIN_DASH	0	0	320	0	130	0	0	0	0	0	0	1000
267	NPC_ELEIN_SKILL1	NPC_ELEIN_SKILL1	CREWBULLET	2	1	0	108	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	108	0	0	0	0	0	0	100
268	NPC_ELEIN_SKILL2	NPC_ELEIN_SKILL2	CREWBULLET	2	1	0	109	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	109	0	0	0	0	0	0	300
269	NPC_ELEIN_SKILL3	NPC_ELEIN_SKILL3	SUMMON	2	0	0	ENEMY_KIMERA_BLACK	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_KIMERA_BLACK	0	0	0	0	109	0	0	0	0	0	0	100
270	NPC_EVAN_SKILL1	NPC_EVAN_SKILL1	CREWBULLET	2	1	0	122	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	122	0	0	0	0	0	0	100
271	NPC_EVAN_SKILL2	NPC_EVAN_SKILL2	CREWBULLET	2	1	0	123	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	123	0	0	0	0	0	0	300
272	NPC_EVAN_SKILL3	NPC_EVAN_SKILL3	HEROSKILL	2	0	0	38	ICONKIND_SKILL	GRADE_NORMAL	MAXX_SKILL_SPLIT	ROBIN	0	0	SKILL_MAXX16	0	0	123	0	0	0	0	0	0	100
273	NPC_BEAD_SKILL1	NPC_BEAD_SKILL1	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
274	NPC_BEAD_SKILL2	NPC_BEAD_SKILL2	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
275	NPC_BEAD_SKILL3	NPC_BEAD_SKILL3	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
276	NPC_FOUNTAIN_SKILL1	NPC_FOUNTAIN_SKILL1	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
277	NPC_FOUNTAIN_SKILL2	NPC_FOUNTAIN_SKILL2	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
278	NPC_FOUNTAIN_SKILL3	NPC_FOUNTAIN_SKILL3	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
279	NPC_NEZAR_SKILL1	NPC_NEZAR_SKILL1	CREWBULLET	2	1	0	98	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	98	0	0	0	0	0	0	100
280	NPC_NEZAR_SKILL2	NPC_NEZAR_SKILL2	CREWBULLET	2	1	0	99	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	99	0	0	0	0	0	0	300
281	NPC_NEZAR_SKILL3	NPC_NEZAR_SKILL3	SUMMON	2	0	0	ENEMY_SPACE2_BLACK	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_SPACE2_BLACK	0	0	0	0	99	0	0	0	0	0	0	100
282	NPC_GALLAND_SKILL1	NPC_GALLAND_SKILL1	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
283	NPC_GALLAND_SKILL2	NPC_GALLAND_SKILL2	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
284	NPC_GALLAND_SKILL3	NPC_GALLAND_SKILL3	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
285	NPC_DURAK_SKILL1	NPC_DURAK_SKILL1	CREWBULLET	2	1	0	100	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	100	0	0	0	0	0	0	100
286	NPC_DURAK_SKILL2	NPC_DURAK_SKILL2	CREWBULLET	2	1	0	101	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	101	0	0	0	0	0	0	300
287	NPC_DURAK_SKILL3	NPC_DURAK_SKILL3	HEROSKILL	2	0	0	38	ICONKIND_SKILL	GRADE_NORMAL	MAXX_SKILL_SPLIT	ROBIN	0	0	SKILL_DIANA13	0	0	101	0	0	0	0	0	0	100
288	NPC_KING_SKILL1	NPC_KING_SKILL1	CREWBULLET	2	1	0	126	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	126	0	0	0	0	0	0	100
289	NPC_KING_SKILL2	NPC_KING_SKILL2	CREWBULLET	10	1	0	127	ICONKIND_BULLET	GRADE_NORMAL	0	0	0	0	0	0	ADDOBJ_SLING	127	0	0	0	0	0	0	300
290	NPC_KING_SKILL3	NPC_KING_SKILL3	HEROSKILL	10	0	0	34	ICONKIND_SKILL	GRADE_NORMAL	0	ROBIN	0	0	SKILL_MAXX17	0	0	127	0	0	0	0	0	0	100
291	NPC_WOMANGHOST_SKILL1	NPC_WOMANGHOST_SKILL1	CREWBULLET	2	1	0	102	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	102	0	0	0	0	0	0	100
292	NPC_WOMANGHOST_SKILL2	NPC_WOMANGHOST_SKILL2	CREWBULLET	2	1	0	103	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	103	0	0	0	0	0	0	300
293	NPC_WOMANGHOST_SKILL3	NPC_WOMANGHOST_SKILL3	SUMMON	2	0	0	ENEMY_GHOST_BLACK	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_GHOST_BLACK	0	0	0	0	103	0	0	0	0	0	0	100
294	NPC_MANGHOST_SKILL1	NPC_MANGHOST_SKILL1	CREWBULLET	2	1	0	104	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	104	0	0	0	0	0	0	100
295	NPC_MANGHOST_SKILL2	NPC_MANGHOST_SKILL2	CREWBULLET	2	1	0	105	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	105	0	0	0	0	0	0	300
296	NPC_MANGHOST_SKILL3	NPC_MANGHOST_SKILL3	SUMMON	2	0	0	ENEMY_SKELETON_BLACK	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_SKELETON_BLACK	0	0	0	0	105	0	0	0	0	0	0	100
297	NPC_AUSTIN_SKILL1	NPC_AUSTIN_SKILL1	CREWBULLET	2	1	0	106	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	106	0	0	0	0	0	0	100
298	NPC_AUSTIN_SKILL2	NPC_AUSTIN_SKILL2	CREWBULLET	2	1	0	107	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	107	0	0	0	0	0	0	300
299	NPC_AUSTIN_SKILL3	NPC_AUSTIN_SKILL3	SUMMON	2	0	0	ENEMY_FACE_BLACK	ICONKIND_MONSTER	GRADE_NORMAL	MAXX_SKILL_SPLIT	SOLDIER	ENEMY_FACE_BLACK	0	0	0	0	107	0	0	0	0	0	0	100
300	NPC_SOUL_SKILL1	NPC_SOUL_SKILL1	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
301	NPC_SOUL_SKILL2	NPC_SOUL_SKILL2	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
302	NPC_SOUL_SKILL3	NPC_SOUL_SKILL3	CREWBULLET	2	0	0	0	ICONKIND_BULLET	GRADE_NORMAL	MAXX_SKILL_SPLIT	0	0	0	0	0	ADDOBJ_SLING	0	0	0	0	0	0	0	100
